id,email,name,website,amenity,building,shop,tourism,information,addr:full,tags_search,additional_information,geometry,sentence,gml_id,interpreted_type,mid_labels,bosserhof_class,short_reason
1452627489,,,,parking_space,,,,,,,,"POLYGON ((10.518243789672852 52.28573989868164, 10.518280982971191 52.28573989868164, 10.518280982971191 52.28578567504883, 10.518243789672852 52.28578567504883, 10.518243789672852 52.28573989868164))",Amenity: parking_space.,1452627489,Parking space,[],,"The OSM tag amenity=parking_space denotes an individual parking spot, which is an outdoor infrastruc"
8241328713,,Postfiliale 503,,post_office,,,,,"Mittelweg, 51, Braunschweig, 38106",wheelchair yes,,POINT (10.527754783630371 52.28596496582031),"Postfiliale 503. Amenity: post_office. Address: Mittelweg, 51, Braunschweig, 38106. Additional tags: wheelchair yes.",8241328713,Postfiliale (post office branch),"['errands', 'work']",customer-oriented services,The OSM tag amenity=post_office and the name ‘Postfiliale 503’ identify this as a postal service bui
2240988236,,Asia Lee-Ly Imbiss,,fast_food,,,,,"Alter Postweg, 43, Gifhorn, 38518",contact phone 49 5371 6190403 cuisine chinese,,POINT (10.5565824508667 52.47499465942383),"Asia Lee-Ly Imbiss. Amenity: fast_food. Address: Alter Postweg, 43, Gifhorn, 38518. Additional tags: contact phone 49 5371 6190403 cuisine chinese.",2240988236,Chinese fast food restaurant (Imbiss),"['leisure', 'meetup', 'work']",restaurants / gastronomy,The OSM tag amenity=fast_food and the name “Imbiss” indicate a small fast-food eatery serving Chines
1285563791,,Fahrradremise mit Fahrradreparaturstation,,bicycle_parking,,,,,,access yes covered yes description fahrradremise mit fahrradreparaturstation self service fee no image https www lachendorf de fileadmin processed 5 9 csm bild 5 ee317eced4 jpg lit yes operator type government,bicycle_parking: stands,"POLYGON ((10.24227237701416 52.621116638183594, 10.242302894592285 52.621097564697266, 10.242107391357422 52.62099838256836, 10.242079734802246 52.62102127075195, 10.24227237701416 52.621116638183594))",Fahrradremise mit Fahrradreparaturstation. Amenity: bicycle_parking. Additional information: bicycle_parking: stands. Additional tags: access yes covered yes description fahrradremise mit fahrradreparaturstation self service fee no image https www lachendorf de fileadmin processed 5 9 csm bild 5 ee317eced4 jpg lit yes operator type government.,1285563791,Covered bicycle parking shed with self-service repair station,[],,This POI is a bicycle_parking facility (covered stands) with a self-service repair station. It serve
1126039018,,,,parking,,,,,,,parking: street_side,"POLYGON ((10.81130599975586 52.444664001464844, 10.811551094055176 52.44463348388672, 10.811479568481445 52.444427490234375, 10.811234474182129 52.4444580078125, 10.81130599975586 52.444664001464844))",Amenity: parking. Additional information: parking: street_side.,1126039018,Street-side parking,[],,"The feature is an outdoor street-side parking amenity (amenity=parking, parking=street_side), which "
11483969812,,,,waste_basket,,,,,,,,POINT (10.424137115478516 51.909400939941406),Amenity: waste_basket.,11483969812,public waste basket,[],,The OSM tag amenity=waste_basket indicates a public trash bin. This is an outdoor object and not an 
1294309864,,,,parking,,,,,,access yes fee no lit yes orientation parallel,parking: street_side,"POLYGON ((10.700684547424316 52.307350158691406, 10.701247215270996 52.307334899902344, 10.701129913330078 52.30730056762695, 10.700765609741211 52.30731201171875, 10.700684547424316 52.307350158691406))",Amenity: parking. Additional information: parking: street_side. Additional tags: access yes fee no lit yes orientation parallel.,1294309864,Street-side parking,[],,"The OSM tags describe an amenity=parking with parking=street_side, access=yes, fee=no, lit=yes, orie"
5914017275,,Gemeinde Sassenburg,,,,,information,guidepost,,description freizeitradwegeausschilderung der gemeinde sassenburg direction 100 height 1 8,bicycle: yes,POINT (10.668631553649902 52.556026458740234),Gemeinde Sassenburg. Tourism: information; Information: guidepost. Additional information: bicycle: yes. Additional tags: description freizeitradwegeausschilderung der gemeinde sassenburg direction 100 height 1 8.,5914017275,Tourism information guidepost (cyclist route sign) by Gemeinde Sassenburg,[],,The OSM tags tourism=information and information=guidepost (with bicycle=yes and a description of cy
3758243600,,,,bench,,,,,,,,POINT (10.948593139648438 52.44672775268555),Amenity: bench.,3758243600,Bench,[],,"The feature is tagged amenity=bench, which is a standalone outdoor object rather than an enterable b"
1009319053,,,,parking,,,,,,access private,parking: street_side,"POLYGON ((10.242040634155273 51.80790328979492, 10.241630554199219 51.80807876586914, 10.241514205932617 51.808048248291016, 10.241960525512695 51.80786895751953, 10.242040634155273 51.80790328979492))",Amenity: parking. Additional information: parking: street_side. Additional tags: access private.,1009319053,Private street-side parking,[],,"The OSM tags indicate amenity=parking with parking=street_side and access=private, describing a stre"
197219899,,AWO Kindertagesstätte,https://www.awo-juki.de/53.0.html,kindergarten,yes,,,,"Altenhäger Kirchweg, 26, Celle",capacity 100,,"POLYGON ((10.10098648071289 52.63235092163086, 10.101033210754395 52.63229751586914, 10.101044654846191 52.632286071777344, 10.100957870483398 52.632259368896484, 10.101065635681152 52.63213348388672, 10.101156234741211 52.632164001464844, 10.101141929626465 52.632179260253906, 10.101192474365234 52.63219451904297, 10.101222038269043 52.63216018676758, 10.101341247558594 52.632198333740234, 10.101371765136719 52.632164001464844, 10.101431846618652 52.63218307495117, 10.101417541503906 52.632198333740234, 10.101472854614258 52.63221740722656, 10.101399421691895 52.632301330566406, 10.101455688476562 52.632320404052734, 10.101469993591309 52.63230514526367, 10.101527214050293 52.63232421875, 10.101448059082031 52.63241195678711, 10.101311683654785 52.63236999511719, 10.101280212402344 52.63240432739258, 10.101136207580566 52.63235855102539, 10.101106643676758 52.63239288330078, 10.10098648071289 52.63235092163086))","AWO Kindertagesstätte. Website: https://www.awo-juki.de/53.0.html. Amenity: kindergarten; Building: yes. Address: Altenhäger Kirchweg, 26, Celle. Additional tags: capacity 100.",197219899,AWO Kindertagesstätte (Kindergarten/Daycare),"['childcare', 'work']",kindergartens,The OSM tag amenity=kindergarten and the name 'Kindertagesstätte' clearly indicate a daycare/kinderg
4807594309,,Gipsofen,,,,,attraction,,,,,POINT (10.299931526184082 51.67319107055664),Gipsofen. Tourism: attraction.,4807594309,Gipsofen – tourism attraction,[],,The OSM tag tourism=attraction indicates a visitor spot rather than a building. There is no building
3495356306,,,,,,,information,board,,board type nature,,POINT (10.989300727844238 52.2760009765625),Tourism: information; Information: board. Additional tags: board type nature.,3495356306,nature information board,[],,"The OSM tags tourism=information, information=board, and board_type=nature describe an outdoor infor"
4237579369,,,,bench,,,,,,,,POINT (10.807561874389648 52.41300582885742),Amenity: bench.,4237579369,bench,[],,"The OSM tag indicates an amenity=bench, which refers to an outdoor seating object rather than an ent"
1963220980,,,,clock,,,,,,check date 2024 09 16 display analog support wall mounted visibility street,,POINT (10.41955852508545 51.890541076660156),Amenity: clock. Additional tags: check date 2024 09 16 display analog support wall mounted visibility street.,1963220980,public street clock,[],,The OSM tag amenity=clock describes a wall-mounted public clock on the street. This is an outdoor ob
12065121070,,,,bench,,,,,,backrest yes,,POINT (10.8045015335083 52.442962646484375),Amenity: bench. Additional tags: backrest yes.,12065121070,public bench,[],,"The feature is an outdoor bench (amenity=bench, backrest=yes), which is not an enterable building or"
3610425420,,Fahrzeugtechnik Urban,,,,car_repair,,,"Am Silberkamp, 53, Peine, 31224",,,POINT (10.241891860961914 52.3231201171875),"Fahrzeugtechnik Urban. Shop: car_repair. Address: Am Silberkamp, 53, Peine, 31224.",3610425420,Car repair workshop,"['errands', 'work']",vehicle / electrical repair,The OSM tag shop=car_repair and the name “Fahrzeugtechnik Urban” identify this as an auto repair gar
1387605789,,,,parking,,,,,,access private,parking: surface,"POLYGON ((10.445826530456543 52.26654815673828, 10.445574760437012 52.26654052734375, 10.445578575134277 52.26646423339844, 10.445830345153809 52.2664680480957, 10.445826530456543 52.26654815673828))",Amenity: parking. Additional information: parking: surface. Additional tags: access private.,1387605789,private surface parking lot,[],,"The OSM tags indicate amenity=parking with parking=surface and access=private, describing an outdoor"
131118003,,,,parking_space,,,,,,access permissive capacity 8,,"POLYGON ((10.322701454162598 52.1508903503418, 10.32275676727295 52.15085220336914, 10.322961807250977 52.15096664428711, 10.322907447814941 52.151004791259766, 10.322701454162598 52.1508903503418))",Amenity: parking_space. Additional tags: access permissive capacity 8.,131118003,surface parking space,[],,The OSM tag amenity=parking_space with a capacity of 8 indicates this is a small outdoor parking are
3974177067,,,,hunting_stand,,,,,,,,POINT (10.778653144836426 52.179019927978516),Amenity: hunting_stand.,3974177067,hunting stand,[],,"The OSM tag amenity=hunting_stand indicates an outdoor observation platform for hunting, not an occu"
2491121470,,,,bicycle_parking,,,,,,access yes capacity 5 covered no fee no,bicycle_parking: stands,POINT (10.52879810333252 52.25962829589844),Amenity: bicycle_parking. Additional information: bicycle_parking: stands. Additional tags: access yes capacity 5 covered no fee no.,2491121470,bicycle parking stands,[],,"The OSM tags describe a bicycle_parking amenity with stands, capacity 5, uncovered and free. This is"
48906781,,Hauptschule Hankensbüttel,,school,,,,,"Wittinger Straße, 31, Hankensbüttel, 29386",,,"POLYGON ((10.611319541931152 52.73466873168945, 10.613903999328613 52.73468780517578, 10.613900184631348 52.73466491699219, 10.613961219787598 52.73426055908203, 10.614542961120605 52.734283447265625, 10.614476203918457 52.73417663574219, 10.614419937133789 52.73403549194336, 10.614261627197266 52.733638763427734, 10.61401081085205 52.733314514160156, 10.613288879394531 52.73301315307617, 10.612738609313965 52.73312759399414, 10.612603187561035 52.733123779296875, 10.612500190734863 52.73318099975586, 10.611315727233887 52.733131408691406, 10.611237525939941 52.73428726196289, 10.611319541931152 52.73466873168945))","Hauptschule Hankensbüttel. Amenity: school. Address: Wittinger Straße, 31, Hankensbüttel, 29386.",48906781,Hauptschule (secondary school),"['school', 'lessons', 'work']",schools,The OSM tag amenity=school and the name ‘Hauptschule Hankensbüttel’ identify this as a secondary sch
1853181795,,Kurpark um 1900,,,,,information,board,,board type history check date 2021 08 23,,POINT (10.566147804260254 51.87155532836914),Kurpark um 1900. Tourism: information; Information: board. Additional tags: board type history check date 2021 08 23.,1853181795,historical information board in the Kurpark,[],,"The feature described is an outdoor information board located in the Kurpark, with no indication of "
8892294817,,,,bicycle_parking,,,,,,capacity 2 covered no survey date 2021 07 04,bicycle_parking: wall_loops,POINT (10.506336212158203 52.292694091796875),Amenity: bicycle_parking. Additional information: bicycle_parking: wall_loops. Additional tags: capacity 2 covered no survey date 2021 07 04.,8892294817,Bicycle parking (wall loops),[],,The feature is an outdoor bicycle parking amenity (wall loops) with capacity for two bikes. It is in
9848658119,,,,waste_basket,,,,,,,,POINT (10.027989387512207 52.732276916503906),Amenity: waste_basket.,9848658119,public waste basket,[],,"The feature is tagged as amenity=waste_basket, which is an outdoor public trash receptacle. It is no"
496425324,,,,parking,,,,,,access private,,"POLYGON ((10.333588600158691 52.157413482666016, 10.333541870117188 52.15732192993164, 10.33351993560791 52.15727615356445, 10.333684921264648 52.15724563598633, 10.333720207214355 52.15731430053711, 10.333756446838379 52.15738296508789, 10.333588600158691 52.157413482666016))",Amenity: parking. Additional tags: access private.,496425324,Private parking area,[],,"The OSM tags indicate amenity=parking with access=private, describing an outdoor parking facility ra"
286725119,,Deutsche Post,,post_box,,,,,,check date 2025 08 10 collection times mo sa 08 30,,POINT (10.008009910583496 52.51505661010742),Deutsche Post. Amenity: post_box. Additional tags: check date 2025 08 10 collection times mo sa 08 30.,286725119,Postal collection box,[],,The OSM tag amenity=post_box indicates this is an outdoor Deutsche Post mailbox for mail collection.
2904262308,,,,bench,,,,,,backrest no colour grey material wood seats 4,,POINT (10.72046184539795 52.6449089050293),Amenity: bench. Additional tags: backrest no colour grey material wood seats 4.,2904262308,bench,[],,"The OSM tags indicate an amenity=bench with material wood, backrest, and seating for four. This is a"
